  #     XBIN        YBIN       VEL       ER_VEL      SIG       ER_SIG
343    -7.5183    -4.0000  1941.9433     5.8617   136.0772    11.5692
344    -5.6000    -6.7756  1883.3338     6.3251   146.8193    14.3533
345     2.4000    -8.8000  1729.8157     4.1671   128.0553     6.2945
346    -8.2415    -1.0712  1995.2070     6.7310   154.7132    11.4503
347    -8.0000     0.4114  2024.1821     5.1064   138.8338    10.8137
348    -1.9903    -8.8000  1820.8120     3.7948   148.1302     9.7451
349     8.8000    -2.8110  1742.1221     3.5510   147.3154     6.3875
350    -7.2000     3.5988  2088.6073     4.1419   148.9313     8.8521
351     0.3730     8.0000  2014.0019     5.2329   127.7062     7.7163
352    -3.5892     7.2000  2092.3784     9.6186   164.2049    18.2211
353     1.6000     8.0000  1997.7321     8.2674   140.5979    12.7818
354     8.8000     1.9813  1822.3022     4.1667   145.7890     8.9461
355    -0.8000     8.0000  2039.1646     8.4599   154.6564    16.2545
356    -5.6000     5.6000  2115.3588     4.2381   158.2645     7.3656
357     4.8000    -8.0000  1681.1814     4.3410   140.0667     6.0748
358     8.0000    -4.8000  1702.5274     5.0419   139.2313     7.2618
359    -6.7612     4.8000  2108.1841     2.9395   151.2857     4.6146
360    -4.8000     6.4000  2112.0890     4.8420   162.7377     6.5776
361    -8.0000    -2.7847  1963.2138     7.7995   140.5658    12.5072
362     2.7779     8.0000  1965.3017     5.8686   131.1550    10.6930
363    -8.0000     2.0065  2048.2810     4.9967   135.6801     9.5905
364    -2.0004     8.0000  2051.9585     3.4547   150.8248    12.2759
365     8.0000     4.3758  1868.8844     5.3139   131.6872     9.7549
366     6.4000    -7.2000  1658.0175     4.1895   137.3018     6.6650
367     7.2000    -6.4000  1680.2729     5.9097   141.5723     9.9639
368     8.8000    -4.0000  1722.8568     5.0432   136.2415    12.5275
369    -6.7693    -6.4000  1908.9657     5.3355   139.0660    11.5263
370    -3.5841    -8.8000  1841.5166     3.9778   140.2790    10.1066
371     5.6000    -8.0000  1664.6594     4.3677   137.3698     6.0203
372     8.0000    -5.6000  1693.1904     3.9898   141.9537     6.3990
373     0.8000    -9.9673  1755.8114     3.3276   136.0317     4.8978
374     0.0000    -9.9688  1779.2409     4.0080   132.9390     5.8379
375     7.2000     5.9718  1889.4585     4.6711   170.8723     7.0264
376     9.9158    -0.8000  1774.0579     6.5666   127.1594    11.8050
377     8.8000     3.5743  1848.5828     6.0954   127.7162    13.1561
378     6.4000     6.7692  1909.8476     5.6836   143.6179    19.2061
379     9.9141     0.0000  1785.2869     5.1679   136.9469    10.8020
